GradientBoostingClassifier_Client_0,GradientBoostingClassifier_Client_0_proba,GradientBoostingClassifier_Client_1,GradientBoostingClassifier_Client_1_proba,DecisionTreeClassifier_Client_2,DecisionTreeClassifier_Client_2_proba,LinearDiscriminantAnalysis_Client_3,LinearDiscriminantAnalysis_Client_3_proba,RandomForestClassifier_Client_4,RandomForestClassifier_Client_4_proba,GaussianNB_Client_5,GaussianNB_Client_5_proba,true_label
9,0.8718821682261408,9,0.9525210558269476,9,1.0,9,0.7698334367761285,9,0.89,6,0.9986176869221358,9
9,0.8860500867021834,9,0.9177596863907649,9,1.0,9,0.8898335607992939,9,0.69,1,0.7285247028075641,9
5,0.9673334656268107,5,0.9915037712220484,5,1.0,5,0.9999999980911212,5,1.0,5,0.9999992885143714,5
9,0.9500827119995416,9,0.9758568495858261,9,1.0,9,0.9944978605132802,9,0.99,6,0.9995663001191591,9
9,0.9696620873139687,9,0.9853417300308291,9,1.0,9,0.9107951804866066,9,0.98,6,0.8881211417631459,9
9,0.7598815414313161,9,0.8538142326104927,6,1.0,9,0.7259976663052363,9,0.57,6,0.9996677247006756,2
9,0.9411649979007936,9,0.9385694168636644,9,1.0,9,0.9621466425757148,9,0.99,6,0.9975739618861142,9
9,0.8529967276380652,9,0.8538417204285815,9,1.0,1,0.46729129919170326,9,0.86,6,0.9988258937331874,9
9,0.9335421425610577,9,0.9603034690531386,9,1.0,9,0.9665830880783233,9,0.86,6,0.9991756007543993,9
9,0.9634508105044391,9,0.9833407872030441,9,1.0,9,0.9921330724485561,9,0.95,6,0.7500023675864277,9
9,0.93406351405808,9,0.9664350239042659,9,1.0,9,0.9859931291954772,9,0.97,6,0.9982634663761907,9
9,0.9456765256105012,9,0.9525679467641246,0,1.0,9,0.9585612362126279,9,0.78,6,0.9972801520683543,9
9,0.9416051554242755,9,0.9574474106973057,9,1.0,9,0.9933636422175055,9,0.99,6,0.9996828737876997,9
1,0.7586893170574078,1,0.6809667271230054,3,1.0,1,0.999962266880304,9,0.6,6,0.9955396331191486,1
9,0.8996539218431796,9,0.6653910101070983,9,1.0,9,0.8031185744436338,9,0.91,6,0.9572775150857492,9
9,0.8900066730913004,9,0.8797843943421321,9,1.0,9,0.9868720261391087,9,1.0,6,0.9994992948683389,9
9,0.9323119104573376,9,0.9582086908553531,9,1.0,9,0.9733775723767099,9,0.97,6,0.9995110813813497,9
9,0.9436368868776888,9,0.9558899231948917,9,1.0,9,0.947686304389003,9,0.89,9,0.9403629203455635,9
9,0.9328905499483644,9,0.9485134643049437,9,1.0,9,0.9847924389627165,9,0.97,6,0.9994588219839011,9
9,0.7016180977908442,5,0.9365183140935829,4,1.0,5,0.5444269804506229,9,0.33,6,0.8012728876549031,5
9,0.9520993912329938,9,0.9604403405527338,9,1.0,9,0.9876913580434469,9,0.94,6,0.9996562325089913,9
9,0.8047991057757473,9,0.842709399527775,9,1.0,9,0.9660930412936268,9,0.84,6,0.9494268174192487,9
9,0.960219773992994,9,0.9855600794717762,9,1.0,9,0.9833264771843299,9,0.93,6,0.999360551174885,9
9,0.8978848399339409,6,0.8188518251585258,0,1.0,9,0.8219602845425019,9,0.69,6,0.9989423751519233,6
9,0.9472681497214765,9,0.9814764420458965,9,1.0,9,0.9934638802846371,9,1.0,4,0.993546983931198,9
9,0.955652888567407,9,0.976984797288812,9,1.0,9,0.9254105425320809,9,0.93,6,0.873193605249628,9
9,0.8899053993768692,9,0.9030788553748219,9,1.0,9,0.9270553917319595,9,0.85,6,0.9988829084782339,9
9,0.7474991603282054,9,0.7478163602524409,9,1.0,7,1.0,7,0.84,7,1.0,9
9,0.9459615099377314,9,0.970678250130182,0,1.0,9,0.9494017402148094,9,0.92,6,0.9996213233866269,9
9,0.9409258827086587,9,0.9565312662929703,9,1.0,9,0.969368486063669,9,0.87,6,0.9996373034391186,9
9,0.947468890491479,9,0.9713740259240379,9,1.0,9,0.9924487914452979,9,0.95,6,0.9996503119889479,9
8,0.6034975758626622,8,0.7112243034051541,3,1.0,3,0.6915021310736129,3,0.65,3,0.513438537464477,8
9,0.8822112708199573,9,0.950999899015376,9,1.0,9,0.9692225442895224,9,0.95,6,0.9994158075887232,9
9,0.9666308003177664,9,0.9836589418873066,9,1.0,9,0.9851282708620875,9,0.97,6,0.9995858218961399,9
9,0.9352363576209134,9,0.9651583609947383,9,1.0,9,0.9672961136553007,9,0.94,6,0.9944142989633407,9
9,0.9522159930331139,9,0.9775156156239745,9,1.0,9,0.9904698790511426,9,1.0,6,0.9996234751901866,9
9,0.8843073377996047,9,0.8820179181992953,9,1.0,9,0.9108869472186072,9,1.0,6,0.8735576979869986,9
9,0.9000175411346872,9,0.9707094266636157,9,1.0,9,0.9779174066606174,9,0.99,6,0.9994871876774984,9
9,0.8811171187697989,9,0.9467439567194189,9,1.0,9,0.9703299737027284,9,0.97,6,0.9774788728645146,9
9,0.9478853692950042,9,0.9547805503728845,9,1.0,9,0.9862047557857406,9,0.98,6,0.9971406547949437,9
9,0.9354735761488697,9,0.96764489954757,9,1.0,9,0.975882530693919,9,0.95,6,0.9979464150579097,9
9,0.9012786676100618,9,0.8366617876112814,6,1.0,9,0.957348727333245,9,0.59,6,0.9988452963214078,9
9,0.9485091966728637,9,0.9575467005692684,9,1.0,9,0.8202562489369823,9,0.94,6,0.9992818934358575,9
8,0.49835668477490247,8,0.82512098920659,8,1.0,3,0.5567661893792825,8,0.59,3,0.999318333006725,8
9,0.8794679571867152,9,0.9249301856016923,9,1.0,9,0.9381956894724593,9,0.81,6,0.95292435634944,9
9,0.8064447085493132,9,0.8200731136149455,9,1.0,4,0.9988834856206861,9,0.81,0,0.980004391449168,9
9,0.9615849126881352,9,0.9820394597527192,9,1.0,9,0.9690605409414431,9,0.72,6,0.9919719841717669,9
3,0.4626517552230837,8,0.675448873771085,8,1.0,3,0.6510871742768676,8,0.7,3,0.9976002045601494,8
9,0.924206918696442,9,0.9530184968973593,9,1.0,9,0.9765541955025319,9,0.9,6,0.9688866418191203,9
9,0.9200545904641532,9,0.9121851234875936,9,1.0,9,0.9574856247674092,9,0.94,6,0.9992331115051146,5
9,0.8568327800618368,9,0.895063956207318,9,1.0,9,0.963906531355093,9,0.84,6,0.9997219807747412,9
9,0.8778252049006887,9,0.9377208872498746,9,1.0,9,0.8861023873803563,9,0.96,6,0.985439154519928,9
9,0.925669019513315,9,0.9352192129602828,9,1.0,9,0.9889215448404056,9,0.94,6,0.9259031476373355,9
9,0.9656410844742789,9,0.9802613870326861,9,1.0,9,0.979428668762681,9,0.95,6,0.9153231018828603,9
9,0.9496529189244229,9,0.9669673622709889,9,1.0,9,0.9817662942756461,9,0.94,6,0.9825507899872973,9
9,0.9364320908472218,9,0.9164715758893824,9,1.0,9,0.9621452004427233,9,0.87,6,0.9996744596233972,9
7,0.9285011472593728,7,0.98343267755361,7,1.0,7,1.0,7,0.93,7,1.0,7
9,0.9529297218898117,9,0.9689322593182813,9,1.0,9,0.9831632112564292,9,0.95,6,0.9967199472437274,9
9,0.8750752976563997,9,0.923904121442101,9,1.0,9,0.9793455198127831,9,0.96,6,0.923583774183353,9
9,0.8658610960015426,9,0.8670471472168982,9,1.0,9,0.8719523914632927,9,0.8,6,0.9863863004043353,9
9,0.9176972553201126,9,0.9677050977014842,9,1.0,9,0.9671080782505419,9,0.85,0,0.8378538702769982,9
9,0.9392455370377274,9,0.9466665040672121,9,1.0,9,0.9891899661345903,9,0.89,6,0.9996601297152045,9
9,0.9524702275003811,9,0.9749383061281697,9,1.0,9,0.9828886581921407,9,0.99,6,0.9099282679146385,9
9,0.8814246009560124,9,0.9000590364219878,9,1.0,9,0.9738440690067476,9,0.91,6,0.9990705927823832,9
9,0.9255002252614467,9,0.9478402690473373,9,1.0,9,0.9577227700367765,9,0.95,1,0.5243227185102978,9
9,0.9351145995615748,9,0.9669409219403046,9,1.0,9,0.9738603906714517,9,0.94,6,0.9993678823425829,9
9,0.9627564909954235,9,0.9753716992663175,9,1.0,9,0.9781545549610061,9,0.97,6,0.9993181127768592,9
9,0.9363558108885005,9,0.9841084688622559,9,1.0,9,0.9765618009208997,9,0.97,6,0.914299528904608,9
2,0.6926352610775443,2,0.5607147437165997,2,1.0,2,0.6310887441710641,9,0.6,6,0.9994916880865385,2
9,0.9632061606002025,9,0.9840192581348223,9,1.0,9,0.9947166902367478,9,0.97,6,0.9997026580502073,9
9,0.9531716441514428,9,0.9818893779865249,9,1.0,9,0.9108859471767409,9,0.98,6,0.9007060472794967,9
9,0.9062504161070719,9,0.9363695934250549,9,1.0,9,0.9814531192771144,9,0.87,6,0.8260393201017007,9
9,0.9344575292416872,9,0.9787908693398454,9,1.0,9,0.9865594505248211,9,0.85,6,0.9335282963080378,9
9,0.9459311666085887,9,0.964575860633021,9,1.0,9,0.9831341236967238,9,0.98,6,0.9990004671331741,9
9,0.9228476084846507,9,0.9181404082799616,2,1.0,9,0.6816329981923701,9,0.91,6,0.9997216029498203,2
9,0.9451635166661174,9,0.9651418933610396,9,1.0,9,0.9817340429363163,9,0.98,6,0.9960933765169099,9
9,0.9118728289605246,9,0.9542363634765019,9,1.0,9,0.9490959839054113,9,0.98,6,0.9964141336029316,9
9,0.9484623097388145,9,0.9791587481123784,9,1.0,9,0.9491325444171904,9,0.97,6,0.9732729955075887,9
9,0.9573770860180894,9,0.9863558577522484,9,1.0,9,0.9565090951944327,9,1.0,6,0.9961649359120159,9
9,0.9547628957316272,9,0.9683325488508762,9,1.0,9,0.9866220665971188,9,0.84,6,0.895829312586612,9
9,0.8674701157911953,9,0.8579401482713969,9,1.0,9,0.9738347199671818,9,0.89,6,0.9977020789454718,9
9,0.9343066807779603,9,0.9326370601727578,9,1.0,9,0.9840437483234792,9,0.93,6,0.9996651333217548,9
9,0.9418922686058798,9,0.9862711963946205,9,1.0,9,0.9464139184475497,9,0.94,6,0.9555633298334358,9
9,0.9260119949023752,9,0.9587822301112698,9,1.0,9,0.9946902787757481,9,0.82,6,0.9890625548054155,9
9,0.95600297206995,9,0.9628196786395671,9,1.0,9,0.9793215615202745,9,0.93,6,0.9672292745383194,9
9,0.9708589239345667,9,0.9881981738718842,9,1.0,9,0.996128920362728,9,1.0,6,0.9179532115541665,9
9,0.8986283007782204,9,0.8421765724490864,9,1.0,9,0.8215504126030616,9,0.76,6,0.9988830277914759,9
9,0.9537651169049323,9,0.9705948576494485,9,1.0,9,0.743785835191872,9,0.98,6,0.9147129954416623,9
9,0.9547416230983411,9,0.9713759434491852,9,1.0,9,0.9714146707928094,9,0.94,6,0.9996679640138079,9
9,0.8849775089809213,9,0.8378092455040291,9,1.0,9,0.9301542958898311,9,0.69,6,0.996209176721526,4
9,0.9570752321055415,9,0.9779770965352328,9,1.0,9,0.9823011613241761,9,0.99,6,0.9942204484082476,9
9,0.9389391875210905,9,0.9774265050885222,9,1.0,9,0.9823043203610569,9,0.99,0,0.7884692201509959,9
9,0.867486897453891,9,0.8614947092641605,9,1.0,9,0.6186280801970069,9,0.82,6,0.845916132780404,9
9,0.9385738063362775,9,0.9611816235621412,9,1.0,9,0.971137653595367,9,0.91,5,0.4669383918072665,9
9,0.8382515957549925,9,0.8862741801440963,9,1.0,9,0.8503689050734827,9,0.85,6,0.9936506712092877,9
9,0.8924277007088662,9,0.9687662335123726,9,1.0,9,0.9900544185052017,9,0.97,6,0.8601366708542199,9
9,0.9575133091727406,9,0.9730969434478653,9,1.0,9,0.9860398499649611,9,1.0,6,0.999272857512809,9
9,0.9118728289605246,9,0.9531081875080071,9,1.0,9,0.9461272002872667,9,0.98,6,0.9967227949956912,9
8,0.592357001655848,8,0.5656094764477928,3,1.0,3,0.6145692887885144,3,0.62,3,0.953982177630331,3
9,0.8947530285091764,9,0.9091921082941122,9,1.0,9,0.9855350225885855,9,0.92,6,0.9993980813027136,9
9,0.9455906348268789,9,0.975272331590185,9,1.0,9,0.9444910491093091,9,0.93,6,0.9804732002701292,9
9,0.9532361910956888,9,0.9690603366510389,9,1.0,9,0.9549373895077827,9,0.87,6,0.9427435841022519,9
9,0.9389204655272083,9,0.9709740592426922,9,1.0,9,0.9957463394702717,9,0.97,6,0.9993810705795029,9
9,0.9430144476118608,9,0.969822158072822,9,1.0,9,0.9880512897726788,9,0.98,6,0.9991558910962764,9
9,0.9507293870794113,9,0.9610136240012428,9,1.0,9,0.9756040219291003,9,0.98,6,0.998086956084647,9
9,0.8573774991143521,9,0.9166887672094112,9,1.0,9,0.9455214583178848,9,0.92,6,0.8529215921565421,9
9,0.8938170277580317,9,0.9376751360912967,2,1.0,9,0.9283077227922408,9,0.73,6,0.8662880192056162,9
9,0.8560760469381402,9,0.8923301898117357,9,1.0,9,0.8824255190072903,9,0.99,6,0.9994948735749747,0
9,0.8330535441153146,9,0.6608616327490435,9,1.0,9,0.7429675251411004,9,0.89,6,0.9265334161631538,9
9,0.9571563798079878,9,0.9610139573279018,9,1.0,9,0.9891343303447574,9,1.0,6,0.9988924019937141,9
3,0.5257555030180785,3,0.5350767834907443,3,1.0,8,0.5856187913065081,3,0.5,3,0.9958706054218378,3
9,0.8585462518661209,9,0.8985475931727345,9,1.0,9,0.9017546657159424,9,0.91,6,0.9988081956276882,9
9,0.9302752371494429,9,0.9674568938410449,9,1.0,9,0.9954990785318572,9,0.96,6,0.9969078661932881,9
9,0.4350376675227618,4,0.8146102342149781,9,1.0,9,0.8816392851272611,9,0.57,3,0.6807916836490404,4
9,0.9247889113446756,9,0.9763855594174499,9,1.0,9,0.9831886031403112,9,0.98,6,0.9975682905394371,9
9,0.9541269539635545,9,0.9867439071276929,9,1.0,9,0.9801124552554042,9,1.0,6,0.9610133618291526,9
9,0.9666871578226514,9,0.9658220744279757,9,1.0,9,0.828270068724304,9,0.93,6,0.9166781850290288,9
5,0.694761216758552,5,0.9553188131069295,5,1.0,5,0.6940011885764094,5,0.42,6,0.9985786235270961,5
9,0.8925076386562677,9,0.8977042523820107,9,1.0,9,0.8377344623747035,9,0.98,6,0.9968331164675824,9
9,0.853067330898626,9,0.8803310749057606,9,1.0,9,0.8917289433066358,9,0.7,0,0.5705079512409764,9
9,0.9356987137960532,9,0.8997439296597064,9,1.0,9,0.8937589117569028,9,0.92,6,0.9236459633977512,6
9,0.9239377000098907,9,0.9128705362346868,9,1.0,9,0.6579949082000628,9,0.91,6,0.9994997281979284,3
9,0.9020734360194266,9,0.9344787720661113,9,1.0,9,0.9258274926473352,9,0.99,6,0.9990726098922935,9
9,0.9480483459628689,9,0.9508240901600086,9,1.0,9,0.946476706145218,9,0.93,6,0.9993916600172507,9
9,0.9481536304926393,9,0.9600743632344396,9,1.0,9,0.9753813306594367,9,0.87,6,0.6964694245377119,6
9,0.9408205719145628,9,0.9683966391453759,9,1.0,9,0.9904562572237431,9,0.99,6,0.9976430390475134,9
9,0.930721717498671,9,0.9455077719869841,9,1.0,9,0.9848552991628194,9,0.96,6,0.9993541312614669,9
9,0.8471268427282996,9,0.7947107513960092,6,1.0,9,0.7025403254529541,9,0.73,6,0.9254177178491705,9
9,0.9513582235709542,9,0.9530282845984885,9,1.0,9,0.9551541137638067,9,1.0,6,0.9987170517614814,9
9,0.9046770996283707,9,0.9453297189504385,9,1.0,9,0.9655250610043152,9,0.99,6,0.9962262761579104,9
9,0.8285380725647306,9,0.8740776049926752,9,1.0,9,0.8335607637182679,9,0.94,6,0.928192532410919,9
7,0.9786202638338795,7,0.9984134471571725,7,1.0,7,1.0,7,0.95,7,1.0,7
9,0.9456768628602025,9,0.9415182037033196,9,1.0,9,0.9876983308452418,9,0.99,6,0.999560947290741,9
9,0.9473294534302248,9,0.9729950017064448,9,1.0,9,0.9918386975421776,9,0.98,6,0.9996197432819315,9
9,0.9319547302741216,9,0.985579019331986,9,1.0,9,0.9628293552556515,9,0.99,6,0.9573239582535686,9
9,0.9264910188675469,9,0.9221954655161733,9,1.0,9,0.9710680824068293,9,0.89,6,0.9994108410567316,9
8,0.6718358164120976,8,0.5340002758804608,8,1.0,8,0.5720173276787571,3,0.8,3,0.8231386859088997,3
9,0.8889506105933778,9,0.9352239179701417,9,1.0,9,0.8461369572749989,9,0.95,6,0.9837646821334893,9
9,0.9296026704099793,9,0.9287669461237159,9,1.0,9,0.9471191339553273,9,0.96,4,1.0,9
9,0.9465611107351958,9,0.9602582526083449,9,1.0,9,0.9688457820799965,9,0.97,1,0.5317460386682292,9
9,0.9165384313273707,9,0.8603058996623842,9,1.0,9,0.9381235250600253,9,0.95,6,0.9996680674944914,9
9,0.9408832146558299,9,0.9569081251744852,9,1.0,9,0.9729602813080822,9,0.95,6,0.7380203878903452,9
9,0.9522185142026722,9,0.9752791641911909,9,1.0,9,0.9848110898622928,9,1.0,6,0.9797933321020478,9
9,0.940603697392953,9,0.9584274577840032,9,1.0,9,0.992181205622565,9,0.98,6,0.8453902090850606,9
9,0.9393192105883321,9,0.9577855459768639,9,1.0,9,0.9230922051012093,9,0.89,6,0.9995122791213917,9
9,0.9312500190520053,9,0.9198019315743398,9,1.0,9,0.8127130834340416,9,0.99,6,0.9991569965684955,9
9,0.9451455053141818,9,0.9709768088243069,9,1.0,9,0.9826195678056003,9,1.0,6,0.9997375827336882,9
9,0.9109979962763061,9,0.9236040251239762,9,1.0,9,0.8783336333533889,9,0.98,6,0.9974912969143002,9
7,0.9800006654413614,7,0.9982276030777274,7,1.0,7,1.0,7,0.92,7,1.0,7
9,0.9552839865487374,9,0.9482685584246018,9,1.0,9,0.9671289948088042,9,0.98,6,0.9995237166051079,9
9,0.9552509933159612,9,0.9734758713767211,9,1.0,9,0.9590149980667985,9,0.98,3,0.6417322907152799,9
9,0.9060400223410364,9,0.9549972749546224,9,1.0,9,0.9950647641880529,9,0.98,6,0.9973159037918862,9
9,0.9535997676382825,9,0.9807451201163395,9,1.0,9,0.9665172510598858,9,0.94,6,0.9847944369086518,9
9,0.8843620254115234,9,0.9385587087707734,9,1.0,9,0.9635208526953883,9,0.93,6,0.9981145284574593,9
9,0.9678425223310514,9,0.979596496562911,9,1.0,9,0.988573319079249,9,0.87,6,0.9991742122038116,9
9,0.9208545101936727,9,0.9712255239243668,9,1.0,9,0.9787448184329126,9,0.92,6,0.9993592475332267,9
9,0.9548571610292643,9,0.8988514134002221,9,1.0,9,0.8736020438243545,9,0.96,6,0.9901462043918041,9
9,0.9508459733403343,9,0.9782768348821371,9,1.0,9,0.9534112633029094,9,0.99,6,0.7670582877559465,9
9,0.8524779826675659,9,0.41224327876386324,4,1.0,9,0.9484945460333496,9,0.43,6,0.9946587259330274,4
9,0.9232789485552285,9,0.9441194751172579,9,1.0,9,0.9540757373525293,9,0.99,0,0.9736870091957066,9
9,0.8785681992922323,9,0.9266847959684985,0,1.0,9,0.968768215112759,9,0.86,6,0.9977660386950957,9
9,0.9612537113466799,9,0.9559418762781364,9,1.0,9,0.9879125843742355,9,0.88,6,0.9995387306918777,9
9,0.9727734470987196,9,0.9862425306251487,9,1.0,9,0.9902920901357363,9,0.94,6,0.8965028338074914,9
9,0.8920201824998187,9,0.9545939170525648,9,1.0,9,0.9781803827391837,9,0.94,6,0.9820487858525296,9
9,0.912963825856648,9,0.9687717252015736,9,1.0,9,0.9620979891064564,9,0.98,6,0.9927576209475911,9
9,0.9000994866641485,9,0.9406931315235226,9,1.0,9,0.9629561920624853,9,0.88,6,0.9964860962163067,9
9,0.9462698704205931,9,0.968650328750583,9,1.0,9,0.9820570277522046,9,0.97,6,0.99945202465378,9
4,0.596553679435381,4,0.581982117314841,4,1.0,9,0.8629068325392878,9,0.49,6,0.6435621985894382,4
9,0.9497882300859731,9,0.972161387150933,9,1.0,9,0.9726380042370469,9,0.99,3,0.5452936877381207,9
9,0.9426461462830341,9,0.9724736059528847,9,1.0,9,0.9902553141036236,9,0.99,6,0.9996119670010442,9
9,0.9160511805325954,9,0.9528821040570755,9,1.0,9,0.9887479583757979,9,0.98,6,0.9978078866040936,9
9,0.9406837338750681,9,0.9814566168956746,9,1.0,9,0.9829841228957645,9,1.0,6,0.9799487655984066,9
1,0.805989890048724,1,0.8993882137704097,1,1.0,1,0.9999259394764942,1,0.76,6,0.9793489311627888,1
9,0.9084077237968716,9,0.9287494599686029,9,1.0,9,0.943071344481523,9,0.96,6,0.9996697828107146,9
9,0.9200537121347137,9,0.9490290455764062,9,1.0,9,0.924487271144917,9,0.96,6,0.999032237773948,9
9,0.9421435582418203,9,0.9439218808064439,9,1.0,9,0.9614013999490166,9,0.98,6,0.9293282658549005,9
9,0.9449831766136091,9,0.9692600157942218,6,1.0,9,0.9860627679233369,9,1.0,6,0.9993229777829687,9
9,0.9238015810296395,9,0.9530943954368508,9,1.0,9,0.9385015909592761,9,0.96,6,0.8840818898716654,9
9,0.9564142715588348,9,0.9474156522796816,9,1.0,9,0.988006300095356,9,1.0,6,0.9988679380815413,9
9,0.8360932656850796,9,0.5417064347704043,6,1.0,9,0.8537358771200699,9,0.81,6,0.9997039756875237,2
9,0.6927317946001659,9,0.8020345261396838,9,1.0,9,0.9626218024512542,9,0.75,6,0.9995535788520706,9
9,0.887416287483476,9,0.9509149933621444,9,1.0,9,0.993121986788662,9,0.91,6,0.7405063674688196,9
9,0.9536902856697221,9,0.9637583940896443,9,1.0,9,0.9761342775095454,9,1.0,6,0.9978862095565257,9
9,0.9227720262206275,9,0.9388871522900633,9,1.0,9,0.9756610038873758,9,0.96,6,0.84290508183909,9
9,0.9417915367518173,9,0.9631985466672365,9,1.0,9,0.9684760768160351,9,0.97,6,0.7492672118592791,9
9,0.9407786420475339,9,0.9578024828329557,9,1.0,9,0.9749558378683666,9,0.99,6,0.9582564166427712,9
9,0.9627426482470333,9,0.9781772798264494,9,1.0,9,0.9775224368181513,9,0.95,6,0.9997070011107553,9
9,0.9520230317881015,9,0.9860013938907853,9,1.0,9,0.9672795181506654,9,0.98,6,0.9995162270007182,9
9,0.9507722200782901,9,0.953977547817386,9,1.0,9,0.9500042124120982,9,0.86,6,0.9968925821900936,6
9,0.9515433739835523,9,0.9663383742227966,9,1.0,9,0.9172454325979098,9,0.99,6,0.9335024725232494,9
9,0.9267896257327211,9,0.9552558023530013,9,1.0,9,0.9823793786279547,9,1.0,6,0.9993039063868656,9
9,0.9599240515923729,9,0.9617232143910014,9,1.0,9,0.9949501131214741,9,0.96,6,0.9996587083127356,9
9,0.9631180476945844,9,0.9766287923388453,9,1.0,9,0.9874099869428837,9,0.96,6,0.9992480732682322,9
9,0.8294628391924023,9,0.9066069882130783,2,1.0,1,0.9999994953112232,9,0.74,4,0.9999959941211018,1
7,0.9752959688742177,7,0.9955458353608154,7,1.0,7,1.0,7,0.94,7,1.0,7
9,0.9597642391632735,9,0.9806327497580892,9,1.0,9,0.9716787394121114,9,0.95,6,0.9996997644342874,9
9,0.9461934161384612,9,0.98106296182137,9,1.0,9,0.9934083937353839,9,0.97,6,0.9404555561066172,9
9,0.9512250656398988,9,0.9887994546711033,9,1.0,9,0.9901315470871963,9,0.97,9,0.9951361573383007,9
9,0.9488921984357281,9,0.981244838154081,9,1.0,9,0.9366737937972028,9,0.98,6,0.7648350865368646,9
9,0.8872715714958384,9,0.890275730528183,9,1.0,9,0.9249181515669808,9,0.87,6,0.9995575008131206,9
9,0.907100349754186,9,0.9786444076073483,9,1.0,9,0.9642142809883084,9,1.0,0,0.9696919533528253,9
9,0.8181331421148703,9,0.7483641282204953,9,1.0,9,0.6621843994355519,9,0.85,6,0.8866480304317738,9
9,0.9159821113144888,9,0.8344208253039794,9,1.0,9,0.8850095990428405,9,0.92,1,0.5373933301205706,9
9,0.932450038796921,9,0.953931172582211,0,1.0,9,0.8051527626067152,9,0.92,6,0.9085535494030794,9
9,0.968296394196786,9,0.9847546902065005,9,1.0,9,0.9858793711792355,9,0.97,6,0.8146747023216748,9
9,0.923199088899684,9,0.9398019862961645,0,1.0,9,0.8203741393675168,9,0.96,6,0.9407490811241528,0
9,0.8364177615933056,9,0.8763711442733627,9,1.0,9,0.9405019426937623,9,0.99,6,0.9075332381546006,9
9,0.9709683628566518,9,0.9852036293519969,9,1.0,9,0.9816066806130026,9,1.0,6,0.999540743974525,9
9,0.9087306555453906,9,0.9438626613840649,9,1.0,9,0.8600626421493972,9,0.98,6,0.8099494954749805,9
9,0.879411305533491,9,0.9431275851723037,9,1.0,9,0.9815125448612808,9,0.95,6,0.9969321262674972,9
9,0.8619765763213074,9,0.8892311893340652,9,1.0,9,0.827257041844309,9,0.7,6,0.999087071297379,9
9,0.9188050302966182,9,0.9197053947032475,0,1.0,9,0.8874168773734843,9,0.99,0,0.993458903524159,9
9,0.8942747847189928,9,0.9421908640760475,9,1.0,9,0.974457082052626,9,0.93,6,0.9731467939852082,9
9,0.8655963564853436,9,0.6723281523383662,0,1.0,9,0.8551679231038674,9,0.81,5,0.6115345125288311,9
9,0.9434715874102985,9,0.961441867131961,9,1.0,9,0.9551003230699164,9,0.97,3,0.5788330379582424,9
9,0.9228914057808275,9,0.9730642885527874,9,1.0,9,0.9713078304580255,9,0.99,9,0.994629836852159,9
9,0.9685225386315711,9,0.9823348730735435,9,1.0,9,0.7636926568074216,9,0.89,6,0.9925319368236187,9
9,0.9581133233856255,9,0.9801538184451767,9,1.0,9,0.9919060584431287,9,0.96,6,0.9549296529240503,9
9,0.9594347798824882,9,0.9895220978702207,9,1.0,9,0.9790228064680029,9,0.98,6,0.9919282205906768,9
9,0.918360328571185,9,0.9391894135572887,9,1.0,9,0.945315138698158,9,0.98,6,0.9995474848303354,9
9,0.8753803527697361,9,0.9368109310785429,9,1.0,9,0.9707475176916546,9,0.97,6,0.9994724274692094,9
9,0.9367855506799844,9,0.9510559701557907,9,1.0,9,0.9807531059953115,9,0.98,6,0.9994662322961329,9
9,0.9566887897738735,9,0.9713023333335795,9,1.0,9,0.9656386164496357,9,0.98,6,0.9184408846789532,9
9,0.9227904752985819,9,0.9715885849877578,9,1.0,9,0.9778064118443595,9,0.97,4,0.7164244245846914,9
9,0.9508455785429644,9,0.9617881283225121,9,1.0,9,0.9865130553505036,9,0.97,6,0.6917517984739715,9
9,0.939820476702208,9,0.9445544695767993,9,1.0,9,0.9782620418690909,9,0.96,6,0.9994405931373357,9
9,0.9205416387628939,9,0.9403592168589355,9,1.0,9,0.9775933688782638,9,0.86,6,0.9997339898787985,9
9,0.9620548386974617,9,0.9813359316726846,9,1.0,9,0.9905967562215687,9,1.0,1,0.3741486700959738,9
9,0.93533178919877,9,0.9438619141281844,9,1.0,9,0.9753786636369892,9,0.96,1,0.387235559506934,9
9,0.9630357830591981,9,0.9848469594328912,9,1.0,9,0.9212273660704251,9,1.0,6,0.9155421952896567,9
9,0.8624080376611629,9,0.9022996433278444,9,1.0,9,0.8395681331807404,9,0.81,6,0.9994304135026253,9
2,0.6412000569351615,1,0.8473119869089086,1,1.0,1,0.9999999116523579,1,0.49,3,0.6742666866528811,9
9,0.909260228093865,9,0.9429049067318299,9,1.0,9,0.9835970124516517,9,0.98,6,0.9988567122264241,9
9,0.9435069751649364,9,0.924591515926384,9,1.0,9,0.795843832187936,9,0.92,4,1.0,9
9,0.9526262626517927,9,0.9584077183605876,9,1.0,9,0.9884388684220223,9,0.91,9,0.4546690938744747,9
9,0.9296546351030002,9,0.9585891275730941,9,1.0,9,0.9282372329827857,9,0.97,6,0.9995601742020057,9
9,0.9103962634420169,9,0.9651589243840063,9,1.0,9,0.9660516922435539,9,0.9,6,0.9994068557258998,9
9,0.5651513152460301,4,0.7442290807363717,4,1.0,9,0.9539294927761377,9,0.55,6,0.9994927193522791,4
9,0.8033450740071353,9,0.6784533416767307,9,1.0,9,0.9354108162250532,9,0.44,9,0.8871616061377271,9
9,0.9457645108997449,9,0.9733141607069198,9,1.0,9,0.9734661088356354,9,0.99,6,0.9973261849943721,9
